#license: Apache-2.0
#mapping_set_id: https://w3id.org/lmodel/calm
#mapping_tool: https://w3id.org/linkml/
#creator_id: linkml_user
#mapping_date: 2026-07-03
#curie_map: 
# calm: https://w3id.org/lmodel/calm/
# linkml: https://w3id.org/linkml/
# schema: http://schema.org/
# dct: http://purl.org/dc/terms/
# skos: http://www.w3.org/2004/02/skos/core#
# rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
# rdfs: http://www.w3.org/2000/01/rdf-schema#
# xsd: http://www.w3.org/2001/XMLSchema#
# owl: http://www.w3.org/2002/07/owl#
# prov: http://www.w3.org/ns/prov#
# finos_calm: https://calm.finos.org/release/1.2/meta/
# ai_governance_framework: https://w3id.org/lmodel/ai-governance-framework/
# attack: https://w3id.org/lmodel/attack/
# capec: https://w3id.org/lmodel/capec/
# cis_controls: https://w3id.org/lmodel/cis-controls/
# dpv: https://w3id.org/lmodel/dpv/
# fluxnova_bpmn_platform: https://w3id.org/lmodel/fluxnova-bpm-platform/
# gist: https://w3id.org/lmodel/gist/
# iso27001: https://w3id.org/lmodel/iso27001/
# nist_csf_v2: https://w3id.org/lmodel/nist-csf-v2/
# nist_sp_800_53: https://w3id.org/lmodel/nist-sp-800-53/
# ocsf: https://w3id.org/lmodel/ocsf/
# oscal: https://w3id.org/lmodel/oscal/
# stix: https://w3id.org/lmodel/stix/
# shex: http://www.w3.org/ns/shex#
subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	comment
calm:Node	Node	skos:closeMatch		iso27001:Asset		skos:closeMatch	https://w3id.org/lmodel/calm									
calm:Node	Node	skos:closeMatch		ocsf:Node		skos:closeMatch	https://w3id.org/lmodel/calm									
calm:Node	Node	skos:closeMatch		ocsf:Actor		skos:closeMatch	https://w3id.org/lmodel/calm									
calm:NodeMoment	NodeMoment	skos:relatedMatch		fluxnova_bpmn_platform:FlowNode		skos:relatedMatch	https://w3id.org/lmodel/calm									
calm:NodeMoment	NodeMoment	skos:relatedMatch		fluxnova_bpmn_platform:EndEvent		skos:relatedMatch	https://w3id.org/lmodel/calm									
calm:Relationship	Relationship	skos:relatedMatch		prov:wasInfluencedBy		skos:relatedMatch	https://w3id.org/lmodel/calm									
calm:Relationship	Relationship	skos:relatedMatch		attack:AttackRelationship		skos:relatedMatch	https://w3id.org/lmodel/calm									
calm:Relationship	Relationship	skos:relatedMatch		ocsf:NetworkEndpoint		skos:relatedMatch	https://w3id.org/lmodel/calm									
calm:Relationship	Relationship	skos:closeMatch		gist:NetworkLink		skos:closeMatch	https://w3id.org/lmodel/calm									
calm:Relationship	Relationship	skos:closeMatch		stix:StixRelationshipObject		skos:closeMatch	https://w3id.org/lmodel/calm									
calm:Timeline	Common Architecture Language Model (CALM) Timelines Vocab	skos:relatedMatch		fluxnova_bpmn_platform:Process		skos:relatedMatch	https://w3id.org/lmodel/calm									
calm:Timeline	Common Architecture Language Model (CALM) Timelines Vocab	skos:relatedMatch		gist:TemporalRelation		skos:relatedMatch	https://w3id.org/lmodel/calm									
calm:Timeline	Common Architecture Language Model (CALM) Timelines Vocab	skos:relatedMatch		iso27001:ManagementReview		skos:relatedMatch	https://w3id.org/lmodel/calm									
calm:Timeline	Common Architecture Language Model (CALM) Timelines Vocab	skos:relatedMatch		oscal:AssessmentResultsDocument		skos:relatedMatch	https://w3id.org/lmodel/calm									
calm:TimeUnit	TimeUnit	skos:exactMatch		schema:Duration		skos:exactMatch	https://w3id.org/lmodel/calm									
calm:Transition	Transition	skos:closeMatch		fluxnova_bpmn_platform:SequenceFlow		skos:closeMatch	https://w3id.org/lmodel/calm									
